town,cluster_label,flat_type,remaining_lease_yrs,path,predicted_start_psf,floor_area_sqf,low_growth_annual,central_growth_annual,high_growth_annual,n_train_support,low_confidence,data_source
JURONG WEST,Cluster: Growth Corridor,5_ROOM,40,Resale Purchase,421.8795872690693,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,1,TRUE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,45,Resale Purchase,421.93658200230885,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,154,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,50,Resale Purchase,412.0373980547002,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2332,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,55,Resale Purchase,437.03564727692776,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2517,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,60,Resale Purchase,437.09870878802235,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,5665,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,65,Resale Purchase,437.95068246106797,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2812,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,70,Resale Purchase,438.59621417669166,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,8777,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,75,Resale Purchase,436.68692419869114,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,11446,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,80,Resale Purchase,491.3017655273788,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,1773,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,85,Resale Purchase,534.2951118008026,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2158,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,90,Resale Purchase,539.7054922182267,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,7225,FALSE,model
JURONG WEST,Cluster: Growth Corridor,5_ROOM,95,Resale Purchase,616.9205575663661,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,657,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,40,Resale Purchase,520.8693111954389,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,267,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,45,Resale Purchase,528.3395349615578,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,267,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,50,Resale Purchase,529.7042905597303,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,262,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,55,Resale Purchase,535.2874705025959,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,74,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,60,Resale Purchase,538.8478803893471,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,125,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,65,Resale Purchase,539.346751625259,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,3,TRUE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,70,Resale Purchase,569.9061012746221,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,0,TRUE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,75,Resale Purchase,706.8224886725407,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,21,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,80,Resale Purchase,761.8799877443187,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,54,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,85,Resale Purchase,767.9674015821028,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,834,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,90,Resale Purchase,773.2800699359564,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,1504,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,2_ROOM,95,Resale Purchase,881.6108543777851,484,0.015314431828787889,0.025351469269588867,0.03501022604706017,375,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,40,Resale Purchase,481.91900751067527,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,1764,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,45,Resale Purchase,488.9489712127922,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,4726,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,50,Resale Purchase,488.0188752471982,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,9335,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,55,Resale Purchase,488.98830316930145,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,10030,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,60,Resale Purchase,498.375502533959,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,8396,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,65,Resale Purchase,499.28981228402694,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,289,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,70,Resale Purchase,520.7049260247968,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,76,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,75,Resale Purchase,706.8761112366932,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,184,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,80,Resale Purchase,780.2689213632244,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,226,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,85,Resale Purchase,779.7634955883626,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,2786,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,90,Resale Purchase,802.8546936882038,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,5802,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,3_ROOM,95,Resale Purchase,866.9585658668021,732,-0.06325472421423861,-0.04794676978975432,-0.03356438815486251,588,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,40,Resale Purchase,536.0801821163809,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,19,TRUE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,45,Resale Purchase,537.0838514248728,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,684,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,50,Resale Purchase,526.0146401987677,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,4038,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,55,Resale Purchase,529.2344129017208,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,5648,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,60,Resale Purchase,539.9302191730716,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,14052,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,65,Resale Purchase,546.3764485582514,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,3917,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,70,Resale Purchase,597.7631395054138,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,10622,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,75,Resale Purchase,691.0626994009978,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,8341,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,80,Resale Purchase,770.0641394336384,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,3448,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,85,Resale Purchase,777.2425765624406,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,9137,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,90,Resale Purchase,822.4063413888583,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,17219,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,4_ROOM,95,Resale Purchase,859.7267669216786,1022,0.02135752442223593,0.028082156802188285,0.03463531580779655,1787,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,40,Resale Purchase,583.7008701763303,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,1,TRUE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,45,Resale Purchase,586.0639099287091,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,154,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,50,Resale Purchase,573.7376530528655,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,2332,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,55,Resale Purchase,576.7950186046669,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,2517,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,60,Resale Purchase,595.4693975659068,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,5665,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,65,Resale Purchase,598.7105093976071,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,2812,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,70,Resale Purchase,642.0162087529084,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,8777,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,75,Resale Purchase,696.5523471059129,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,11446,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,80,Resale Purchase,747.5205634010886,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,1773,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,85,Resale Purchase,765.0037659621786,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,2158,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,90,Resale Purchase,799.6235815475632,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,7225,FALSE,model
KALLANG/WHAMPOA,Cluster: Mature Heartland,5_ROOM,95,Resale Purchase,856.8782974882844,1184,0.015777560418245296,0.024128385987669754,0.032215400414112416,657,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,40,Resale Purchase,533.5954555186627,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,267,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,45,Resale Purchase,538.234891880235,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,267,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,50,Resale Purchase,539.8612496745191,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,262,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,55,Resale Purchase,537.8942236415098,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,74,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,60,Resale Purchase,535.6283927625462,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,125,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,65,Resale Purchase,538.6068031326299,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,3,TRUE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,70,Resale Purchase,541.3691236664577,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,0,TRUE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,75,Resale Purchase,602.9481726084006,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,21,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,80,Resale Purchase,653.7443185872079,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,54,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,85,Resale Purchase,660.3669998195967,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,834,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,90,Resale Purchase,687.4922275228375,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,1504,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,2_ROOM,95,Resale Purchase,708.2632230813396,484,0.04271536121016051,0.050325242045158314,0.057720765539648555,375,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,40,Resale Purchase,464.42228396762954,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,1764,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,45,Resale Purchase,471.6876901813502,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,4726,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,50,Resale Purchase,471.79895231922205,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,9335,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,55,Resale Purchase,476.14320149812863,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,10030,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,60,Resale Purchase,475.86776733672303,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,8396,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,65,Resale Purchase,475.08850727627635,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,289,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,70,Resale Purchase,473.54622450672537,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,76,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,75,Resale Purchase,576.2810262591756,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,184,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,80,Resale Purchase,652.8950485825728,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,226,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,85,Resale Purchase,658.6268567542337,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,2786,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,90,Resale Purchase,679.6917030189068,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,5802,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,3_ROOM,95,Resale Purchase,684.270509948936,732,0.023452622937928602,0.033763774797243906,0.04367922997107132,588,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,40,Resale Purchase,503.97761283248235,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,19,TRUE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,45,Resale Purchase,505.30967217334063,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,684,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,50,Resale Purchase,494.7741870855997,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,4038,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,55,Resale Purchase,487.62948656936555,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,5648,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,60,Resale Purchase,493.9302871431417,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,14052,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,65,Resale Purchase,509.302172106492,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,3917,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,70,Resale Purchase,505.3046313350392,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,10622,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,75,Resale Purchase,555.4313168627612,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,8341,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,80,Resale Purchase,705.745751215176,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,3448,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,85,Resale Purchase,716.7824891142392,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,9137,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,90,Resale Purchase,698.7831440700528,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,17219,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,4_ROOM,95,Resale Purchase,705.2765359027484,1022,0.02480797062958673,0.03413469062732677,0.04313659892927646,1787,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,40,Resale Purchase,538.5937296972523,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,1,TRUE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,45,Resale Purchase,539.4227715785953,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,154,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,50,Resale Purchase,538.8377425598351,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,2332,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,55,Resale Purchase,505.95069609799464,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,2517,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,60,Resale Purchase,540.7812923401783,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,5665,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,65,Resale Purchase,549.2378553759414,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,2812,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,70,Resale Purchase,548.5788545431029,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,8777,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,75,Resale Purchase,579.6480505666201,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,11446,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,80,Resale Purchase,682.2702997277548,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,1773,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,85,Resale Purchase,715.9468944474567,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,2158,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,90,Resale Purchase,709.6511984877521,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,7225,FALSE,model
MARINE PARADE,Cluster: Premium Suburbs,5_ROOM,95,Resale Purchase,706.0331853515723,1184,0.01793098063649512,0.027454026564014855,0.03663656537290394,657,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,40,Resale Purchase,469.15219772828874,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,267,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,45,Resale Purchase,469.1796113582065,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,267,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,50,Resale Purchase,477.7135934178571,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,262,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,55,Resale Purchase,493.16421561880514,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,74,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,60,Resale Purchase,487.1970484503563,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,125,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,65,Resale Purchase,497.704395290002,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,3,TRUE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,70,Resale Purchase,503.8676582157022,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,0,TRUE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,75,Resale Purchase,519.7010939873426,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,21,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,80,Resale Purchase,570.5380884026903,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,54,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,85,Resale Purchase,583.7055922106082,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,834,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,90,Resale Purchase,599.6050103163359,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,1504,FALSE,model
PASIR RIS,Cluster: Growth Corridor,2_ROOM,95,Resale Purchase,683.4968134763106,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,375,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,40,Resale Purchase,437.5555746374734,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,1764,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,45,Resale Purchase,438.6399763547812,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,4726,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,50,Resale Purchase,446.78323385936517,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,9335,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,55,Resale Purchase,466.7884158513826,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,10030,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,60,Resale Purchase,468.80625498545913,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,8396,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,65,Resale Purchase,468.1595728649477,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,289,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,70,Resale Purchase,469.0310969990072,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,76,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,75,Resale Purchase,492.7680971520712,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,184,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,80,Resale Purchase,545.4700768197926,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,226,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,85,Resale Purchase,556.8477919994926,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,2786,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,90,Resale Purchase,582.9744883346965,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,5802,FALSE,model
PASIR RIS,Cluster: Growth Corridor,3_ROOM,95,Resale Purchase,643.3444204530595,732,0.027261883708615375,0.03720059448588264,0.04677234854309287,588,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,40,Resale Purchase,422.0036284019223,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,19,TRUE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,45,Resale Purchase,423.21989765802994,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,684,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,50,Resale Purchase,423.050274130231,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,4038,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,55,Resale Purchase,443.97027159075924,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,5648,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,60,Resale Purchase,449.5995810486878,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,14052,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,65,Resale Purchase,449.72141468844376,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,3917,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,70,Resale Purchase,451.04051226730417,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,10622,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,75,Resale Purchase,456.49600194459214,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,8341,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,80,Resale Purchase,528.9891134641778,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,3448,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,85,Resale Purchase,526.4632484104123,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,9137,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,90,Resale Purchase,553.6013276499191,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,17219,FALSE,model
PASIR RIS,Cluster: Growth Corridor,4_ROOM,95,Resale Purchase,612.633105802545,1022,0.014597089171403788,0.025668699274967732,0.036281922404471256,1787,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,40,Resale Purchase,421.8795872690693,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,1,TRUE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,45,Resale Purchase,421.93658200230885,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,154,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,50,Resale Purchase,412.0373980547002,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2332,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,55,Resale Purchase,437.03564727692776,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2517,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,60,Resale Purchase,437.09870878802235,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,5665,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,65,Resale Purchase,437.95068246106797,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2812,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,70,Resale Purchase,438.59621417669166,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,8777,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,75,Resale Purchase,436.68692419869114,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,11446,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,80,Resale Purchase,491.3017655273788,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,1773,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,85,Resale Purchase,534.2951118008026,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,2158,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,90,Resale Purchase,539.7054922182267,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,7225,FALSE,model
PASIR RIS,Cluster: Growth Corridor,5_ROOM,95,Resale Purchase,616.9205575663661,1184,-0.025656347517179046,-0.01200179821252978,9.371409939566977e-4,657,FALSE,model
PUNGGOL,Cluster: Growth Corridor,2_ROOM,40,Resale Purchase,469.15219772828874,484,0.026526993184674108,0.034396052938711064,0.042032700082091035,267,FALSE,model
